Country Code;Country;Item Code;Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F
5304;South-Eastern Asia;1632;Sawnwood (C);5916;Export Quantity;m3;700.00;A;10600.00;A;5550.00;A;650.00;A;0.00;A;25200.00;A;46250.00;A;46050.00;A;27600.00;A;55050.00;A;48600.00;A;60200.00;A;57050.00;A;91300.00;A;107450.00;A;55050.00;A;62950.00;A;40800.00;A;74400.00;A;131700.00;A;84850.00;A;85150.00;A;63950.00;A;62850.00;A;100300.00;A;116300.00;A;193867.00;A;176057.00;A;191018.00;A;267145.00;A;587300.00;A;159551.00;A;172248.00;A;237135.00;A;297130.00;A;249400.00;A;228003.00;A;69028.00;A;122200.00;A;145200.00;A;181300.00;A;145660.00;A;109224.00;A;124736.00;A;124457.00;A;59462.00;A;75062.00;A;91642.00;A;48775.00;A;61692.00;A;42261.00;A;40997.00;A;63695.00;A
5304;South-Eastern Asia;1632;Sawnwood (C);5922;Export Value;1000 US$;41.00;A;392.00;A;200.00;A;25.00;A;0.00;A;1022.00;A;1860.00;A;1571.00;A;1127.00;A;2202.00;A;2033.00;A;3101.00;A;4094.00;A;12381.00;A;10821.00;A;5277.00;A;6792.00;A;5712.00;A;12810.00;A;29866.00;A;15501.00;A;14740.00;A;11656.00;A;11157.00;A;19269.00;A;25746.00;A;39729.00;A;44045.00;A;66501.00;A;64013.00;A;92963.00;A;48157.00;A;77635.00;A;91392.00;A;109931.00;A;60260.00;A;71358.00;A;24028.00;A;34889.00;A;42391.00;A;48536.00;A;31740.00;A;32680.00;A;26345.00;A;31265.00;A;27055.00;A;29594.00;A;44533.00;A;20695.00;A;19226.00;A;18871.00;A;21560.00;A;21152.00;A
5305;Western Asia;1632;Sawnwood (C);5516;Production;m3;608950.00;A;879550.00;A;903250.00;A;1050950.00;A;1083850.00;A;1484000.00;A;1543500.00;A;1687500.00;A;1877000.00;A;1860000.00;A;1849500.00;A;1870000.00;A;1955000.00;A;1945000.00;A;1987000.00;A;2557500.00;A;2559200.00;A;3747900.00;A;3758200.00;A;3771100.00;A;3750500.00;A;3744800.00;A;3431300.00;A;3438100.00;A;3435800.00;A;3435100.00;A;3429500.00;A;3429600.00;A;3432800.00;A;3394300.00;A;3387500.00;A;3359500.00;A;3211400.00;A;2363700.00;A;2532100.00;A;2532500.00;A;2060700.00;A;2635150.00;A;2724517.00;A;3147510.00;A;2419100.00;A;3043310.00;A;3014482.00;A;3652580.00;A;3813553.00;A;4176843.00;A;4281519.00;A;4132349.00;A;3827678.00;A;4035757.00;A;4241554.00;A;4344889.00;A;4214106.00;A
5305;Western Asia;1632;Sawnwood (C);5616;Import Quantity;m3;610100.00;A;681550.00;A;585550.00;A;633450.00;A;700000.00;A;697250.00;A;629800.00;A;746950.00;A;875250.00;A;896750.00;A;806050.00;A;846550.00;A;894850.00;A;1089250.00;A;1174050.00;A;1876300.00;A;1896500.00;A;1730950.00;A;1915900.00;A;2117900.00;A;2001400.00;A;2403300.00;A;2336650.00;A;2534150.00;A;1870150.00;A;1137767.00;A;1216477.00;A;1082006.00;A;1049407.00;A;1166616.00;A;1154816.00;A;1884901.00;A;2263531.00;A;1986458.00;A;1938013.00;A;1868700.00;A;2160317.00;A;2438707.00;A;2216371.00;A;2371145.00;A;2438681.00;A;2534872.00;A;3247664.00;A;4157674.00;A;4140685.00;A;4407514.00;A;5551623.00;A;5557459.00;A;5056856.00;A;6020038.00;A;6718966.00;A;6698193.00;A;6749901.00;A
5305;Western Asia;1632;Sawnwood (C);5622;Import Value;1000 US$;39966.00;A;43028.00;A;30863.00;A;38788.00;A;41173.00;A;40476.00;A;33024.00;A;43668.00;A;50968.00;A;56067.00;A;49394.00;A;57112.00;A;86503.00;A;137882.00;A;134396.00;A;257161.00;A;306518.00;A;288544.00;A;368560.00;A;512838.00;A;469602.00;A;504748.00;A;392609.00;A;426625.00;A;314437.00;A;196567.00;A;213336.00;A;185480.00;A;191117.00;A;216944.00;A;215592.00;A;326414.00;A;352895.00;A;391261.00;A;357404.00;A;321516.00;A;347676.00;A;350331.00;A;302603.00;A;389106.00;A;400036.00;A;367159.00;A;472049.00;A;539065.00;A;623972.00;A;701772.00;A;1104674.00;A;1167562.00;A;916307.00;A;1247460.00;A;1468825.00;A;1449791.00;A;1497851.00;A
5305;Western Asia;1632;Sawnwood (C);5916;Export Quantity;m3;2000.00;A;600.00;A;800.00;A;1100.00;A;500.00;A;900.00;A;1500.00;A;5000.00;A;9500.00;A;29900.00;A;57200.00;A;37100.00;A;36600.00;A;61200.00;A;48600.00;A;60400.00;A;68700.00;A;59900.00;A;103300.00;A;84400.00;A;95900.00;A;94100.00;A;125900.00;A;106500.00;A;82900.00;A;10000.00;A;11331.00;A;43014.00;A;11200.00;A;32154.00;A;32154.00;A;35919.00;A;30448.00;A;122152.00;A;141373.00;A;29676.00;A;30502.00;A;18346.00;A;25938.00;A;19142.00;A;141400.00;A;114034.00;A;71940.00;A;57754.00;A;130969.00;A;95715.00;A;88557.00;A;86153.00;A;85281.00;A;89193.00;A;55526.00;A;58997.00;A;71824.00;A
5305;Western Asia;1632;Sawnwood (C);5922;Export Value;1000 US$;96.00;A;32.00;A;45.00;A;61.00;A;28.00;A;36.00;A;88.00;A;174.00;A;486.00;A;1541.00;A;2700.00;A;2050.00;A;3973.00;A;7404.00;A;7792.00;A;11906.00;A;11941.00;A;8681.00;A;19180.00;A;16813.00;A;18699.00;A;24509.00;A;31035.00;A;35884.00;A;20756.00;A;1320.00;A;2217.00;A;3702.00;A;6044.00;A;10528.00;A;10528.00;A;5999.00;A;4786.00;A;21820.00;A;14830.00;A;11470.00;A;16706.00;A;2737.00;A;1481.00;A;3410.00;A;28126.00;A;20569.00;A;8702.00;A;10694.00;A;13742.00;A;17575.00;A;21564.00;A;31432.00;A;28192.00;A;32525.00;A;24410.00;A;27602.00;A;31424.00;A
5400;Europe;1632;Sawnwood (C);5516;Production;m3;147953266.00;A;147416008.00;A;147508450.00;A;156998258.00;A;157138658.00;A;152982809.00;A;155215608.00;A;157864950.00;A;162066746.00;A;167272158.00;A;171827754.00;A;170141650.00;A;171452550.00;A;168734100.00;A;161416550.00;A;162843500.00;A;161060400.00;A;158446050.00;A;157253800.00;A;157220650.00;A;152092900.00;A;150980000.00;A;153234000.00;A;154717500.00;A;153364500.00;A;156477500.00;A;157268000.00;A;159946250.00;A;162314750.00;A;163308000.00;A;131531500.00;A;112297508.00;A;102018300.00;A;100930700.00;A;100097700.00;A;94999700.00;A;100297200.00;A;102078990.00;A;105968273.00;A;112062653.00;A;110776863.00;A;111435212.00;A;115892919.00;A;121487927.00;A;126922966.00;A;133126057.00;A;139078501.00;A;123110348.00;A;115585341.00;A;125340369.00;A;129458259.00;A;126429093.00;A;128931278.00;A
5400;Europe;1632;Sawnwood (C);5616;Import Quantity;m3;21990100.00;A;22804550.00;A;24249800.00;A;26938550.00;A;26452550.00;A;24580800.00;A;24900050.00;A;26696800.00;A;26852800.00;A;27685200.00;A;27105250.00;A;28563750.00;A;31229650.00;A;27354050.00;A;21023850.00;A;25995450.00;A;25489040.00;A;27160000.00;A;30154450.00;A;28401400.00;A;24611850.00;A;25464050.00;A;26690750.00;A;26087900.00;A;25593000.00;A;28085500.00;A;28974050.00;A;30506400.00;A;30318803.00;A;31130894.00;A;26053844.00;A;27038168.00;A;26869410.00;A;32138341.00;A;26939993.00;A;27726354.00;A;32293867.00;A;34730201.00;A;36277900.00;A;38637901.00;A;35741854.00;A;37273636.00;A;37884588.00;A;38906459.00;A;39580655.00;A;40396469.00;A;45016670.00;A;37011860.00;A;30681839.00;A;33031842.00;A;31762006.00;A;29966779.00;A;30349388.00;A
5400;Europe;1632;Sawnwood (C);5622;Import Value;1000 US$;1021722.00;A;1029960.00;A;1108090.00;A;1303692.00;A;1349442.00;A;1254518.00;A;1208581.00;A;1278779.00;A;1393777.00;A;1547415.00;A;1577782.00;A;1720130.00;A;2699331.00;A;3569828.00;A;2447072.00;A;3130588.00;A;3497130.00;A;3873487.00;A;5083622.00;A;5923214.00;A;4270842.00;A;4241808.00;A;3859519.00;A;3737102.00;A;3432348.00;A;4398498.00;A;5422171.00;A;6038301.00;A;6249488.00;A;7359130.00;A;6404934.00;A;6529346.00;A;5363689.00;A;6842903.00;A;6666616.00;A;6197849.00;A;6953539.00;A;6513816.00;A;6381309.00;A;6349118.00;A;5456798.00;A;6333619.00;A;7401041.00;A;8289387.00;A;8382000.00;A;9483794.00;A;12623025.00;A;9872818.00;A;7482468.00;A;8623970.00;A;9002172.00;A;7901267.00;A;8193784.00;A
5400;Europe;1632;Sawnwood (C);5916;Export Quantity;m3;21771100.00;A;22588100.00;A;23650700.00;A;25889550.00;A;24970000.00;A;24409150.00;A;23959500.00;A;26237600.00;A;27215850.00;A;27525650.00;A;27569000.00;A;29202000.00;A;31206750.00;A;27376500.00;A;23264400.00;A;28274950.00;A;27357814.00;A;29049875.00;A;30505825.00;A;29514650.00;A;26720650.00;A;28191650.00;A;30519500.00;A;30066300.00;A;29526350.00;A;29619700.00;A;29575300.00;A;30767900.00;A;29994207.00;A;26494288.00;A;25730938.00;A;29646140.00;A;33223719.00;A;36690459.00;A;38180817.00;A;37829228.00;A;40882130.00;A;41797617.00;A;45612077.00;A;50099016.00;A;49149793.00;A;53150422.00;A;56169452.00;A;60358407.00;A;63963353.00;A;66282765.00;A;68428112.00;A;65160989.00;A;58450846.00;A;62312852.00;A;65161776.00;A;64908555.00;A;67716885.00;A
5400;Europe;1632;Sawnwood (C);5922;Export Value;1000 US$;883430.00;A;883589.00;A;920951.00;A;1052220.00;A;1078401.00;A;1043648.00;A;989304.00;A;1053289.00;A;1164741.00;A;1282796.00;A;1360524.00;A;1532945.00;A;2323095.00;A;3161445.00;A;2387730.00;A;3036127.00;A;3368990.00;A;3683095.00;A;4595091.00;A;5103193.00;A;4248842.00;A;3860068.00;A;4027480.00;A;3961931.00;A;3682971.00;A;4264164.00;A;4598637.00;A;5516477.00;A;5747674.00;A;6117576.00;A;5481965.00;A;5659692.00;A;5755692.00;A;6871397.00;A;7996283.00;A;7462223.00;A;7965211.00;A;7334434.00;A;7495796.00;A;7593638.00;A;6898218.00;A;7921037.00;A;9722677.00;A;11318373.00;A;11928990.00;A;13707143.00;A;17784949.00;A;15121988.00;A;12276500.00;A;14196326.00;A;15274256.00;A;14369134.00;A;15662469.00;A
5401;Eastern Europe;1632;Sawnwood (C);5516;Production;m3;104234816.00;A;104398658.00;A;105620550.00;A;112430308.00;A;112905308.00;A;109500158.00;A;111148158.00;A;112180500.00;A;113757596.00;A;117215608.00;A;120026804.00;A;117977600.00;A;115936550.00;A;114937800.00;A;116111400.00;A;113145350.00;A;109478100.00;A;107053550.00;A;101291800.00;A;99885650.00;A;99122500.00;A;98409000.00;A;98518500.00;A;98874500.00;A;99429000.00;A;102425000.00;A;102524000.00;A;103490750.00;A;103021250.00;A;102029000.00;A;74131000.00;A;54485008.00;A;43851000.00;A;36292000.00;A;32950000.00;A;27350000.00;A;27368000.00;A;27510800.00;A;28948000.00;A;30411900.00;A;29870000.00;A;29022129.00;A;31395850.00;A;33919600.00;A;36797000.00;A;39254700.00;A;43889400.00;A;41498361.00;A;40027930.00;A;43216554.00;A;45915820.00;A;46661419.00;A;47907540.00;A
5401;Eastern Europe;1632;Sawnwood (C);5616;Import Quantity;m3;1180400.00;A;1346300.00;A;1172800.00;A;1158700.00;A;1258150.00;A;1202900.00;A;1346500.00;A;1601250.00;A;1553700.00;A;1637650.00;A;1917100.00;A;1598350.00;A;1531900.00;A;1754350.00;A;1841000.00;A;1596100.00;A;1725900.00;A;1838500.00;A;1475050.00;A;1413250.00;A;1430200.00;A;1314900.00;A;1399000.00;A;1618900.00;A;1936000.00;A;1767600.00;A;1537250.00;A;1495100.00;A;1236353.00;A;1023144.00;A;694344.00;A;706695.00;A;717594.00;A;1083700.00;A;989100.00;A;1237730.00;A;1213300.00;A;1187100.00;A;1415100.00;A;1868300.00;A;1726460.00;A;1899820.00;A;1731450.00;A;1791010.00;A;1903780.00;A;1738610.00;A;2067884.00;A;1761306.00;A;1450524.00;A;1681263.00;A;1838727.00;A;1660411.00;A;1570643.00;A
5401;Eastern Europe;1632;Sawnwood (C);5622;Import Value;1000 US$;55643.00;A;61383.00;A;52801.00;A;48269.00;A;52546.00;A;50112.00;A;50800.00;A;66404.00;A;65686.00;A;69742.00;A;93272.00;A;81049.00;A;91389.00;A;119614.00;A;196596.00;A;146679.00;A;168783.00;A;207481.00;A;170592.00;A;171701.00;A;159207.00;A;160864.00;A;132076.00;A;167119.00;A;188059.00;A;182308.00;A;163054.00;A;150727.00;A;107813.00;A;102210.00;A;95125.00;A;80880.00;A;78810.00;A;113283.00;A;149636.00;A;139089.00;A;150465.00;A;150455.00;A;147982.00;A;175005.00;A;171089.00;A;209134.00;A;247473.00;A;283514.00;A;310315.00;A;337285.00;A;489041.00;A;482140.00;A;331125.00;A;409582.00;A;475869.00;A;410886.00;A;433586.00;A
5401;Eastern Europe;1632;Sawnwood (C);5916;Export Quantity;m3;7375150.00;A;8587450.00;A;9611800.00;A;11000550.00;A;11178850.00;A;11502500.00;A;10900000.00;A;10975650.00;A;10773300.00;A;11060900.00;A;10782850.00;A;11074700.00;A;10723100.00;A;9934450.00;A;10390400.00;A;11037100.00;A;10604750.00;A;10818200.00;A;9995100.00;A;9550650.00;A;9408850.00;A;9679650.00;A;9757850.00;A;9537850.00;A;9735750.00;A;10306050.00;A;9995800.00;A;10505900.00;A;9391307.00;A;7460638.00;A;6170538.00;A;8174332.00;A;8612466.00;A;8521900.00;A;9045900.00;A;7757707.00;A;8904900.00;A;8818800.00;A;11281100.00;A;13268700.00;A;12962060.00;A;14728540.00;A;17281200.00;A;19211630.00;A;21224540.00;A;22703000.00;A;24615408.00;A;20118443.00;A;21357688.00;A;23610850.00;A;26178988.00;A;26398390.00;A;28169428.00;A
5401;Eastern Europe;1632;Sawnwood (C);5922;Export Value;1000 US$;293383.00;A;323254.00;A;353203.00;A;413177.00;A;437010.00;A;450154.00;A;417412.00;A;410102.00;A;427810.00;A;472713.00;A;490523.00;A;536107.00;A;700541.00;A;979677.00;A;991830.00;A;1063163.00;A;1176760.00;A;1208361.00;A;1302012.00;A;1317069.00;A;1326227.00;A;1263358.00;A;1252142.00;A;1216056.00;A;1230206.00;A;1307131.00;A;1309932.00;A;1582977.00;A;1564672.00;A;1271258.00;A;1008147.00;A;917029.00;A;1370933.00;A;966269.00;A;1214809.00;A;1099935.00;A;1235058.00;A;1135955.00;A;1240400.00;A;1372470.00;A;1280648.00;A;1532858.00;A;2065249.00;A;2510616.00;A;2902431.00;A;3436995.00;A;4639510.00;A;3990753.00;A;3611292.00;A;4240220.00;A;4784900.00;A;4686411.00;A;5209281.00;A
5402;Northern Europe;1632;Sawnwood (C);5516;Production;m3;18168000.00;A;17065150.00;A;16780400.00;A;18669350.00;A;19381000.00;A;18241951.00;A;18713600.00;A;19162650.00;A;20610150.00;A;22142500.00;A;22825900.00;A;22998200.00;A;24690500.00;A;24051300.00;A;18564650.00;A;19964650.00;A;21208700.00;A;21682400.00;A;24446900.00;A;25306900.00;A;22552400.00;A;22346400.00;A;23686400.00;A;24524900.00;A;22944900.00;A;22919900.00;A;23428900.00;A;23559900.00;A;24052900.00;A;24385900.00;A;22659500.00;A;25252000.00;A;27546000.00;A;31083000.00;A;32040000.00;A;32648000.00;A;36827000.00;A;37361700.00;A;38281000.00;A;40950330.00;A;40080760.00;A;40785044.00;A;42128071.00;A;41975395.00;A;42005800.00;A;42985600.00;A;43099470.00;A;37098412.00;A;33708287.00;A;37281782.00;A;37656658.00;A;37008987.00;A;38044391.00;A
5402;Northern Europe;1632;Sawnwood (C);5616;Import Quantity;m3;9219100.00;A;8942750.00;A;9457850.00;A;11277700.00;A;10923250.00;A;9557700.00;A;10187000.00;A;10918400.00;A;9789500.00;A;10168150.00;A;10122500.00;A;10600150.00;A;12292800.00;A;10479500.00;A;6768300.00;A;9455050.00;A;8560740.00;A;8813100.00;A;9967750.00;A;8307500.00;A;7246950.00;A;8427550.00;A;9240000.00;A;8965150.00;A;8551550.00;A;10207750.00;A;10771000.00;A;11632900.00;A;10982950.00;A;12220100.00;A;8889500.00;A;9193418.00;A;8916408.00;A;11912825.00;A;8282086.00;A;8287086.00;A;10615386.00;A;12546086.00;A;13195512.00;A;12515434.00;A;11984413.00;A;12769327.00;A;13219071.00;A;13586986.00;A;13836130.00;A;13470495.00;A;14083526.00;A;10030635.00;A;8683742.00;A;9599451.00;A;8768602.00;A;9169422.00;A;10113962.00;A
5402;Northern Europe;1632;Sawnwood (C);5622;Import Value;1000 US$;435309.00;A;402218.00;A;432111.00;A;557153.00;A;581443.00;A;510590.00;A;518354.00;A;530366.00;A;523548.00;A;575302.00;A;607539.00;A;623833.00;A;1059758.00;A;1493995.00;A;845272.00;A;1177806.00;A;1259798.00;A;1299975.00;A;1737189.00;A;1807701.00;A;1301501.00;A;1495855.00;A;1422957.00;A;1391383.00;A;1227621.00;A;1638705.00;A;2096756.00;A;2452327.00;A;2344508.00;A;2475575.00;A;1990589.00;A;2009936.00;A;1861389.00;A;2481961.00;A;2085472.00;A;2079295.00;A;2553583.00;A;2303199.00;A;2178688.00;A;2216230.00;A;1964429.00;A;2170309.00;A;2753711.00;A;3056253.00;A;3075667.00;A;3281339.00;A;4687996.00;A;2990460.00;A;2181731.00;A;2698744.00;A;2626481.00;A;2534608.00;A;2739627.00;A
5402;Northern Europe;1632;Sawnwood (C);5916;Export Quantity;m3;9831050.00;A;9436050.00;A;9557200.00;A;10430350.00;A;9490400.00;A;8810400.00;A;9026350.00;A;10404700.00;A;11342300.00;A;11677600.00;A;12374400.00;A;13483950.00;A;15093400.00;A;12174700.00;A;8409050.00;A;10945650.00;A;10715400.00;A;12587100.00;A;14068950.00;A;13359200.00;A;11412350.00;A;12637000.00;A;14074050.00;A;13493850.00;A;13235950.00;A;12705850.00;A;12771750.00;A;12439100.00;A;12507400.00;A;11232000.00;A;12058600.00;A;14164659.00;A;17939601.00;A;20038747.00;A;21008389.00;A;22513789.00;A;23105189.00;A;23781889.00;A;24345301.00;A;24700798.00;A;24008681.00;A;24892462.00;A;24966577.00;A;24706484.00;A;24940892.00;A;25925279.00;A;22563353.00;A;21283970.00;A;21008068.00;A;21585078.00;A;22282867.00;A;22717525.00;A;23435653.00;A
5402;Northern Europe;1632;Sawnwood (C);5922;Export Value;1000 US$;401397.00;A;368666.00;A;382035.00;A;452027.00;A;457711.00;A;418846.00;A;403381.00;A;448843.00;A;518075.00;A;568541.00;A;635842.00;A;735180.00;A;1151581.00;A;1570217.00;A;985190.00;A;1330823.00;A;1476663.00;A;1723154.00;A;2278647.00;A;2547085.00;A;2012506.00;A;1824360.00;A;1996993.00;A;1983931.00;A;1760841.00;A;2062207.00;A;2178086.00;A;2646404.00;A;2797659.00;A;3187893.00;A;2949855.00;A;3209133.00;A;3181162.00;A;4290671.00;A;4851326.00;A;4601786.00;A;4919660.00;A;4449971.00;A;4421162.00;A;4281020.00;A;3785767.00;A;4244552.00;A;5116600.00;A;5549359.00;A;5528975.00;A;6298372.00;A;7389500.00;A;5955551.00;A;5020859.00;A;5883884.00;A;6209161.00;A;5892654.00;A;6411483.00;A
5403;Southern Europe;1632;Sawnwood (C);5516;Production;m3;4617100.00;A;5195600.00;A;5407250.00;A;5328900.00;A;5146500.00;A;5046000.00;A;5362000.00;A;5778500.00;A;5938500.00;A;5945500.00;A;6559500.00;A;6474500.00;A;7215500.00;A;6940000.00;A;6293500.00;A;6811000.00;A;6904100.00;A;7044600.00;A;7703600.00;A;7503600.00;A;7303000.00;A;7878600.00;A;7441100.00;A;7514600.00;A;7365100.00;A;7461600.00;A;7216600.00;A;7129600.00;A;7495600.00;A;7362100.00;A;6642000.00;A;4803000.00;A;5158300.00;A;4926700.00;A;5381700.00;A;5166700.00;A;5163200.00;A;5198975.00;A;5037273.00;A;5227023.00;A;5605703.00;A;5458639.00;A;5623598.00;A;5776532.00;A;5821224.00;A;6149190.00;A;5422784.00;A;5290812.00;A;4706276.00;A;4606964.00;A;4915872.00;A;4702918.00;A;4911671.00;A
5403;Southern Europe;1632;Sawnwood (C);5616;Import Quantity;m3;3045350.00;A;3425350.00;A;3956000.00;A;3585800.00;A;3638700.00;A;3956350.00;A;4239700.00;A;4547300.00;A;4927150.00;A;4759350.00;A;4416950.00;A;4951000.00;A;5505150.00;A;5056350.00;A;4119900.00;A;4888550.00;A;4755900.00;A;5075450.00;A;6090200.00;A;5807950.00;A;5146850.00;A;4836300.00;A;4764550.00;A;4983500.00;A;4615950.00;A;4927800.00;A;5333950.00;A;5620050.00;A;6298100.00;A;6119300.00;A;6032200.00;A;6599378.00;A;5828608.00;A;6451116.00;A;6122907.00;A;6583538.00;A;7912181.00;A;8002015.00;A;8441288.00;A;9802290.00;A;9463892.00;A;9862473.00;A;10102878.00;A;9975612.00;A;10162555.00;A;10652849.00;A;11967646.00;A;9800732.00;A;7979458.00;A;8145197.00;A;7564160.00;A;6543045.00;A;6399999.00;A
5403;Southern Europe;1632;Sawnwood (C);5622;Import Value;1000 US$;132194.00;A;152859.00;A;175709.00;A;163642.00;A;170267.00;A;193094.00;A;196432.00;A;209682.00;A;247478.00;A;279115.00;A;258453.00;A;310287.00;A;500958.00;A;634596.00;A;444547.00;A;572346.00;A;632694.00;A;708965.00;A;1018587.00;A;1301658.00;A;966379.00;A;895892.00;A;719969.00;A;736620.00;A;640320.00;A;802972.00;A;1005699.00;A;1121056.00;A;1375490.00;A;1666849.00;A;1593978.00;A;1599913.00;A;1217213.00;A;1365421.00;A;1490493.00;A;1386631.00;A;1507699.00;A;1513039.00;A;1532710.00;A;1506207.00;A;1327375.00;A;1549233.00;A;1848243.00;A;2027283.00;A;2002406.00;A;2349059.00;A;2976957.00;A;2335539.00;A;1755067.00;A;1862433.00;A;1889570.00;A;1487368.00;A;1489941.00;A
5403;Southern Europe;1632;Sawnwood (C);5916;Export Quantity;m3;595750.00;A;747950.00;A;840950.00;A;803350.00;A;709050.00;A;673450.00;A;596750.00;A;680600.00;A;724000.00;A;745500.00;A;647900.00;A;755450.00;A;1119100.00;A;1010750.00;A;640500.00;A;1185850.00;A;1242114.00;A;1046175.00;A;1280125.00;A;1363450.00;A;1171300.00;A;1362400.00;A;1393700.00;A;1766600.00;A;1524150.00;A;1596100.00;A;1503500.00;A;1761300.00;A;1810500.00;A;1763900.00;A;1589400.00;A;1477877.00;A;819852.00;A;926012.00;A;852128.00;A;952332.00;A;977241.00;A;1000928.00;A;880176.00;A;849671.00;A;983090.00;A;966339.00;A;966429.00;A;1374928.00;A;1433300.00;A;1522028.00;A;2251078.00;A;2041047.00;A;1865553.00;A;2068765.00;A;2269048.00;A;2340940.00;A;2665237.00;A
5403;Southern Europe;1632;Sawnwood (C);5922;Export Value;1000 US$;27770.00;A;32575.00;A;34006.00;A;33033.00;A;30283.00;A;29654.00;A;25309.00;A;28860.00;A;30979.00;A;34564.00;A;31690.00;A;39683.00;A;79514.00;A;119346.00;A;61058.00;A;104886.00;A;123640.00;A;112485.00;A;152443.00;A;206744.00;A;139375.00;A;139471.00;A;136878.00;A;148760.00;A;140925.00;A;170368.00;A;203952.00;A;222992.00;A;214735.00;A;270034.00;A;220920.00;A;203137.00;A;144782.00;A;190183.00;A;219085.00;A;192161.00;A;218561.00;A;230106.00;A;157691.00;A;109484.00;A;128447.00;A;132978.00;A;139506.00;A;216316.00;A;218239.00;A;246588.00;A;480505.00;A;479086.00;A;386203.00;A;436532.00;A;469485.00;A;480513.00;A;512925.00;A
5404;Western Europe;1632;Sawnwood (C);5516;Production;m3;20933350.00;A;20756600.00;A;19700250.00;A;20569700.00;A;19705850.00;A;20194700.00;A;19991850.00;A;20743300.00;A;21760500.00;A;21968550.00;A;22415550.00;A;22691350.00;A;23610000.00;A;22805000.00;A;20447000.00;A;22922500.00;A;23469500.00;A;22665500.00;A;23811500.00;A;24524500.00;A;23115000.00;A;22346000.00;A;23588000.00;A;23803500.00;A;23625500.00;A;23671000.00;A;24098500.00;A;25766000.00;A;27745000.00;A;29531000.00;A;28099000.00;A;27757500.00;A;25463000.00;A;28629000.00;A;29726000.00;A;29835000.00;A;30939000.00;A;32007515.00;A;33702000.00;A;35473400.00;A;35220400.00;A;36169400.00;A;36745400.00;A;39816400.00;A;42298942.00;A;44736567.00;A;46666847.00;A;39222763.00;A;37142848.00;A;40235069.00;A;40969909.00;A;38055769.00;A;38067676.00;A
5404;Western Europe;1632;Sawnwood (C);5616;Import Quantity;m3;8545250.00;A;9090150.00;A;9663150.00;A;10916350.00;A;10632450.00;A;9863850.00;A;9126850.00;A;9629850.00;A;10582450.00;A;11120050.00;A;10648700.00;A;11414250.00;A;11899800.00;A;10063850.00;A;8294650.00;A;10055750.00;A;10446500.00;A;11432950.00;A;12621450.00;A;12872700.00;A;10787850.00;A;10885300.00;A;11287200.00;A;10520350.00;A;10489500.00;A;11182350.00;A;11331850.00;A;11758350.00;A;11801400.00;A;11768350.00;A;10437800.00;A;10538677.00;A;11406800.00;A;12690700.00;A;11545900.00;A;11618000.00;A;12553000.00;A;12995000.00;A;13226000.00;A;14451877.00;A;12567089.00;A;12742016.00;A;12831189.00;A;13552851.00;A;13678190.00;A;14534515.00;A;16897614.00;A;15419187.00;A;12568115.00;A;13605931.00;A;13590517.00;A;12593901.00;A;12264784.00;A
5404;Western Europe;1632;Sawnwood (C);5622;Import Value;1000 US$;398576.00;A;413500.00;A;447469.00;A;534628.00;A;545186.00;A;500722.00;A;442995.00;A;472327.00;A;557065.00;A;623256.00;A;618518.00;A;704961.00;A;1047226.00;A;1321623.00;A;960657.00;A;1233757.00;A;1435855.00;A;1657066.00;A;2157254.00;A;2642154.00;A;1843755.00;A;1689197.00;A;1584517.00;A;1441980.00;A;1376348.00;A;1774513.00;A;2156662.00;A;2314191.00;A;2421677.00;A;3114496.00;A;2725242.00;A;2838617.00;A;2206277.00;A;2882238.00;A;2941015.00;A;2592834.00;A;2741792.00;A;2547123.00;A;2521929.00;A;2451676.00;A;1993905.00;A;2404943.00;A;2551614.00;A;2922337.00;A;2993612.00;A;3516111.00;A;4469031.00;A;4064679.00;A;3214545.00;A;3653211.00;A;4010252.00;A;3468405.00;A;3530630.00;A
